집계년도,시군명,관리기관명,단속일시정보,단속장소,단속방법,데이터기준일자
2023,경기도 오산시,오산시청,2023-12-21 14:38,원동운천로54-12부근,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 14:39,가장동가장산업동로37,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 14:39,원동운암로13-6부근,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 14:39,원동운암로13-6부근,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 14:39,가장동가장산업동로37,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 14:39,원동운암로13-6부근,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 14:39,가장동가장산업동로37,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 14:39,가장동가장산업동로37,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 14:39,원동운암로13-6부근,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 14:39,원동운암로13-6부근,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 14:39,원동운암로13-6부근,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 14:40,세교지식산업센터앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 14:40,원동운암로7부근,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 14:40,원동운암로7부근,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 14:41,오산대역2번출입구,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 14:44,궐동한성빌리지공영주차장,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 14:44,가장동가장산업동로37,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 14:44,가장동가장산업동로37,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 14:44,수청동내삼미로83부근,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 14:44,가장동가장산업동로37,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 14:44,수청동내삼미로83부근,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 14:44,오산동오산로228-1부,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 14:44,수청동내삼미로83부근,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 14:44,수청동내삼미로89부근,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 14:44,가장동가장산업동로37,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 14:44,오산동오산로232번길1,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 14:44,오산동오산로232번길1,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 14:45,수청동내삼미로89부근,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 14:45,오산동오산로232번길1,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 14:45,가장동382부근,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 14:45,원동대원로15번길12부,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 14:45,수청동내삼미로79번길,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 14:45,원동대원로15번길12부,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 14:45,수청동내삼미로79번길,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 14:45,원동오산로226번길25,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 14:46,운천초교입구,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 14:47,수청동내삼미로89부근,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 14:47,수청동내삼미로89부근,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 14:47,수청동내삼미로89부근,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 14:48,궐동아씨닭발뒤,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 14:48,오산동역광장로83번길,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 14:48,오산동역광장로83번길,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 14:49,오산동역광장로83부근,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 14:50,오산동역광장로83부근,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 14:50,오산동역광장로83부근,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 14:50,오산동역광장로83부근,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 14:50,오산동역광장로83부근,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 14:51,오산동오산로228-1부,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 14:51,오산동오산로228-1부,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 14:51,오산동오산로228-1부,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 14:51,오산동오산로232번길1,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 14:51,오산동오산로232번길1,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 14:52,오산동오산로232번길1,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 14:53,원동오산로226번길25,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 14:53,원동오산로226번길25,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 14:53,원동오산로226번길35,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 14:54,원동오산로226번길35,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 14:55,수청동내삼미로83부근,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 15:04,운암4단지후문초심앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 15:06,오산대역더샵후문,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 15:08,오산대역더샵후문,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 15:18,청학동청학로45부근,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 15:18,궐동궐동로69번서길21,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 15:18,궐동궐동로69번서길21,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 15:18,궐동궐동로69번서길27,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 15:18,세교동경기대로761번길,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 15:18,세교동경기대로761번길,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 15:18,궐동궐동로69번길113,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 15:19,세교동경기대로761번길,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 15:19,세교동경기대로761번길,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 15:19,세교동경기대로761번길,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 15:19,궐동궐동로69번길98부,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 15:19,세교동593부근,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 15:19,세교동593부근,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 15:19,세교동593부근,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 15:19,진위면청호리322-1부,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 15:19,세교동593부근,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 15:20,세교동593부근,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 15:20,세교동593부근,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 15:20,세교동593부근,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 15:20,세교동593부근,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 15:20,세교동593부근,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 15:20,세교동590-6부근,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 15:20,세교동590-6부근,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 15:20,세교동590-6부근,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 15:20,세교동590-6부근,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 15:20,세교동593부근,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 15:20,세교동593부근,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 15:20,세교동593부근,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 15:20,청호동남부대로486-23,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 15:21,세교동593부근,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 15:21,세교동593부근,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 15:21,세교동593부근,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 15:21,청호동남부대로486-16,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 15:21,세교동593부근,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 15:23,센트하임앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 15:23,궐동궐동로7번길3-3부,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 15:24,궐동궐리사로26부근,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 15:25,궐동궐리사로29번길11,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 15:26,궐동궐리사로29번길45,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 15:28,스위첸사거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 15:28,궐동궐리사로59번길33,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 15:28,궐동궐리사로29번길45,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 15:29,궐동궐리사로29번길45,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 15:29,궐동궐리사로29번길40,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 15:29,궐동궐리사로29번길35,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 15:30,피앤피프라자삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 15:30,궐동궐리사로29번길11,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 15:30,궐동궐리사로29번길11,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 15:30,궐동궐리사로29번길11,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 15:33,앱)수청동우미린아파트부근이중황색선/1분이상,안전신문고,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 16:05,운암4단지후문초심앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 16:09,오산역1번출구,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 16:10,오색시장대원약국앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 16:16,GS25오산대림점앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 16:17,앱)세교동다이소부근횡단보도/1분이상,안전신문고,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 16:18,GS25오산대림점앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 16:21,운암4단지후문초심앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 16:26,피앤피프라자삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 16:27,오산동현대빌라,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 16:28,운암4단지후문초심앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 16:35,앱)궐동센트하임부근인도/1분이상,안전신문고,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 16:39,(앱)원동누리호텔부근황색선10분이상,안전신문고,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 16:40,운암4단지후문초심앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 16:43,GS25궐동승리점앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 16:45,센트하임앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 16:45,남촌대교,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 16:47,중앙동세명프라자,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 16:48,부산동롯데물류센터,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 16:58,궐동프라자삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 16:59,오산동현대빌라,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 17:13,궐동아씨닭발뒤,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 17:22,은계동필봉쌈밥앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 17:22,센트하임앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 17:22,앱)원동삼화자동차정비소부근황색선/10분이상,안전신문고,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 17:28,법원앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 17:30,성호초후문오색시장입구,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 17:35,피앤피프라자삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 17:39,오산대역더샵후문,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 17:47,운암4단지후문초심앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 17:53,대우A신협앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 17:58,세교지식산업센터앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 17:58,오산역1번출구,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 17:59,GS25오산대림점앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 18:00,GS25오산대림점앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 18:04,오산역1번출구,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 18:19,GS25궐동승리점앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 18:23,궐동양평해장국사거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 18:28,GS25오산타운점맞은편,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 18:29,운암4단지후문초심앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 18:30,GS25오산대림점앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 18:31,센트하임앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 18:33,궐동아씨닭발뒤,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 18:34,법원앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 18:34,(앱)원동CU오산사랑점편의점부근소화전1분이상,안전신문고,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 18:36,갈곶동행복한식당삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 18:37,GS25오산타운점맞은편,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 18:37,(앱)오산동만나인력개발부근인도1분이상,안전신문고,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 18:38,컨벤션웨딩홀,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 18:40,운암4단지후문초심앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 18:42,우미아파트프라자빌,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 18:44,피앤피프라자삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 18:44,(앱)원동참정형외과부근인도1분이상,안전신문고,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 18:45,오산대역더샵후문,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 18:47,GS25오산대림점앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 18:49,우미아파트프라자빌,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 18:49,세마타워뒤,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 18:50,세교9단지후문상가도로,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 18:53,세마타워뒤,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 18:59,앱)원동제로마트부근인도/1분이상,안전신문고,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 19:06,오산대역더샵후문,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 19:08,GS25오산타운점맞은편,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 19:08,세교9단지후문상가도로,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 19:12,(앱)수청동홈플러스부근소화전1분이상,안전신문고,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 19:14,피앤피프라자삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 19:15,앱)오산동ADD부근황색선/10분이상,안전신문고,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 19:19,우먼필옆공영주차장,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 19:20,영무파라드102동앞삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 19:22,세교9단지후문상가도로,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 19:22,피앤피프라자삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 19:23,궐동대호로71번길27부,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 19:23,궐동대호로71번길27부,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 19:24,피앤피프라자삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 19:24,오산동현대빌라,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 19:25,GS25궐동승리점앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 19:25,오산대역더샵후문,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 19:29,궐동우남퍼스트빌후문버스정류장,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 19:33,GS25오산타운점맞은편,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 19:34,오산동오산천로148-28,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 19:34,오산동오산천로148-28,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 19:34,오산동성호대로50번길,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 19:34,오산동성호대로50번길,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 19:34,오산동성호대로50번길,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 19:34,오산동성호대로50번길,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 19:35,(앱)수청동인생네컷부근소화전1분이상,안전신문고,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 19:35,오산동성호대로50번길,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 19:36,오색시장대원약국앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 19:37,(앱)수청동올리브영오산대역점부근횡단보도1분이상,안전신문고,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 19:41,센트하임앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 19:43,GS25오산타운점맞은편,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 19:44,오산대역더샵후문,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 19:45,센트하임앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 19:46,궐동양평해장국사거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 19:46,세마타워뒤,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 19:50,궐동아씨닭발뒤,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 19:50,GS25궐동승리점앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 19:51,GS25궐동승리점앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 19:53,오산동운천로78부근,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 19:56,제일하이빌,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 19:57,오산대역더샵후문,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 19:57,GS25궐동승리점앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 20:00,피앤피프라자삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 20:00,피앤피프라자삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 20:02,센트하임앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 20:03,GS25궐동승리점앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 20:09,센트하임앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 20:10,궐동아씨닭발뒤,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 20:14,(앱)수청동백현프라자부근소화전1분이상,안전신문고,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 20:15,오산대역더샵후문,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 20:16,(앱)궐동세종빌딩부근인도1분이상,안전신문고,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 20:18,(앱)궐동청호빌딩부근인도1분이상,안전신문고,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 20:19,궐동양평해장국사거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 20:20,컨벤션웨딩홀,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 20:23,법원앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 20:25,궐동한성빌리지공영주차장,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 20:28,운암4단지후문초심앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 20:28,컨벤션웨딩홀,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 20:32,시청스타벅스앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 20:35,GS25궐동승리점앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 20:39,세교9단지후문상가도로,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 20:40,오산대역더샵후문,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 20:46,오산역1번출구,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 20:48,오산동현대빌라,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 20:52,내삼미동임마누엘교회옆,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 20:53,오산대역더샵후문,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 20:54,(앱)궐동세븐일레븐오산플러스점부근소화전1분이상,안전신문고,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 20:55,센트하임앞농수산물센터,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 20:55,GS25오산타운점맞은편,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 20:56,궐동아씨닭발뒤,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 20:56,어울림복개천사거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 20:57,대호중앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 20:59,어울림복개천사거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 20:59,센트하임앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 21:05,(앱)원동한성각부근인도1분이상,안전신문고,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 22:42,(앱)궐동하늘공인중개사부근횡단보도1분이상,안전신문고,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 22:43,(앱)궐동세븐일레븐오산플러스점부근횡단보도1분이상,안전신문고,2024-01-22
2023,경기도 오산시,오산시청,2023-12-21 23:20,(앱)궐동아이원공인중개사부근인도1분이상,안전신문고,2024-01-22
2023,경기도 오산시,오산시청,2023-12-22 05:57,(앱)오산동종합운동장부근인도1분이상,안전신문고,2024-01-22
2023,경기도 오산시,오산시청,2023-12-22 06:55,(앱)궐동대명주택부근소화전1분이상,안전신문고,2024-01-22
2023,경기도 오산시,오산시청,2023-12-22 07:16,궐동우남퍼스트빌후문버스정류장,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-22 07:16,GS25궐동승리점앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-22 07:18,센트하임앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-22 07:18,피앤피프라자삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-22 07:19,GS25궐동승리점앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-22 07:19,GS25오산타운점맞은편,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-22 07:23,GS25궐동승리점앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-22 07:24,GS25오산타운점맞은편,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-22 07:25,GS25궐동승리점앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-22 07:26,궐동한성빌리지공영주차장,고정형CCTV,2024-01-22
